run,imp,exit_code,theta_1,gamma_1,e_1,lnL,converged,combo,rep
296,1,3,0.00250894370929653,9.08992203367503,0.0894918424524987,35010.5530073198,True,n100_g10_e0.05,58
214,1,3,0.00249339871692968,9.80471951747642,0.0564231722063055,35213.2143134574,True,n100_g10_e0.05,59
406,1,3,0.00246114508375183,10,0.0463320729013443,34870.5759629458,True,n100_g10_e0.05,5
30,1,3,0.00252877853415024,10,0.0792360655344252,35946.8754116677,True,n100_g10_e0.05,60
97,1,3,0.00244797437743501,10,0.058865242857149,34588.0477440739,True,n100_g10_e0.05,61
395,1,3,0.00263466553750332,6.93805024972724,0.157184244380897,35249.6979287844,True,n100_g10_e0.05,62
206,1,3,0.00252757069933703,9.36357867903864,0.0510245734299759,35535.9157853627,True,n100_g10_e0.05,63
410,1,3,0.00251098023114833,10,0.0261606900814105,35638.8371747496,True,n100_g10_e0.05,64
470,1,3,0.00248748654204682,10,0.0499974354814677,35216.7731758602,True,n100_g10_e0.05,65
138,1,3,0.00253807761425572,8.36545493898383,0.11430575540788,34887.6365748917,True,n100_g10_e0.05,66
102,1,3,0.00247680756989047,10,0.0739620421568877,35024.3460007838,True,n100_g10_e0.05,67
163,1,3,0.00253518591192895,10,0.0587994852306983,36025.0710891106,True,n100_g10_e0.05,68
27,1,3,0.00249816547688152,10,0.067199152032839,35446.0853057413,True,n100_g10_e0.05,69
255,1,3,0.0025319822235334,10,0.034290632678823,35982.081448434,True,n100_g10_e0.05,6
147,1,3,0.00258854401887719,7.443228753837,0.141577372077678,35020.8766039628,True,n100_g10_e0.05,70
236,1,3,0.00256459665538869,8.93640006356277,0.0901199996031639,35865.0792130513,True,n100_g10_e0.05,71
481,1,3,0.00253431275402948,9.15083985981624,0.0750548275646268,35449.7608981095,True,n100_g10_e0.05,72
234,1,3,0.00254245758522067,9.48361615380361,0.0717988540418223,35808.3510011468,True,n100_g10_e0.05,73
244,1,3,0.00255458528258965,8.61674214987093,0.112544280171688,35409.805800741,True,n100_g10_e0.05,74
75,1,3,0.00257383507328521,8.034802737051,0.0939398681367054,35349.475581877,True,n100_g10_e0.05,75
49,1,3,0.00251311605422893,10,0.0447586133607137,35708.7031077098,True,n100_g10_e0.05,76
198,1,3,0.00251291353329239,9.94285793405097,0.0510449518514097,35618.100183324,True,n100_g10_e0.05,77
152,1,3,0.0026246446574833,7.33198826213993,0.107410371278076,35557.1957895189,True,n100_g10_e0.05,78
104,1,3,0.00246599117623088,9.72976173210451,0.102393060319792,34676.2388130528,True,n100_g10_e0.05,79
19,1,3,0.00252806655135882,10,0.0973778716636934,35815.9749735612,True,n100_g10_e0.05,7
9,1,3,0.0024878424779749,10,0.0213906370529284,35211.4830697127,True,n100_g10_e0.05,80
397,1,3,0.00255355975720145,8.16595014909042,0.0895592608025777,35078.6400375699,True,n100_g10_e0.05,81
107,1,3,0.00247004423514175,10,0.0731118636818148,34977.4277846306,True,n100_g10_e0.05,82
189,1,3,0.00253288506523587,9.74762373726552,0.0468531368879618,35823.2020981643,True,n100_g10_e0.05,83
474,1,3,0.00250457288352893,10,0.0458858871044107,35566.8688423143,True,n100_g10_e0.05,84
202,1,3,0.002446906491727,10,0.0112713274997301,34590.0265904431,True,n100_g10_e0.05,85
51,1,3,0.00248535075074195,10,0.0417786462607218,35165.0288991281,True,n100_g10_e0.05,86
113,1,3,0.00251952342741141,10,0.0774741354620457,35741.5123160966,True,n100_g10_e0.05,87
427,1,3,0.0025661532794244,8.59333090650544,0.0798452712874515,35606.3307636026,True,n100_g10_e0.05,88
154,1,3,0.00255583189186946,10,0.0557723622750361,36367.5899549861,True,n100_g10_e0.05,89
126,1,3,0.00257115576887322,9.16676322848749,0.0937450981599589,36002.6518308389,True,n100_g10_e0.05,8
261,1,3,0.00244619460116002,10,0.0375833053859324,34483.4169218191,True,n100_g10_e0.05,90
246,1,3,0.00256196679958509,8.57276322881047,0.131328057734967,35465.9411094544,True,n100_g10_e0.05,91
185,1,3,0.00252374516998937,8.55664169887858,0.0862611347757597,34927.1875734699,True,n100_g10_e0.05,92
123,1,3,0.00253805880029202,9.02020047316715,0.0728312564585756,35423.7038017496,True,n100_g10_e0.05,93
480,1,3,0.00250243708876777,10,0.0312935862205498,35571.4927251115,True,n100_g10_e0.05,94
461,1,3,0.00248606268003768,10,0.0469757389519504,35133.6045683647,True,n100_g10_e0.05,95
160,1,3,0.00250105071627996,9.51790498702239,0.0718909020426402,35155.0219521035,True,n100_g10_e0.05,96
28,1,3,0.00250101322903814,10,0.0455378180378242,35449.3693189331,True,n100_g10_e0.05,97
192,1,3,0.00250030129835069,10,0.0188276458999461,35421.5569674325,True,n100_g10_e0.05,98
249,1,3,0.00247077133964297,9.57298660585626,0.0515710767390138,34751.3046226281,True,n100_g10_e0.05,99
458,1,3,0.00249780953272566,10,0.0946559017769298,35322.3681427789,True,n100_g10_e0.05,9
61,1,3,0.00250208112551765,10,0.124836366975312,35418.6471848926,True,n100_g10_e0.1,100
60,1,3,0.00266622996279936,6.35841321198528,0.206435873394087,35087.02265538,True,n100_g10_e0.1,10
336,1,3,0.00256610113948517,8.16420547857792,0.153472437459055,35126.077561934,True,n100_g10_e0.1,11
164,1,3,0.00254327722101765,8.8483397692809,0.122884134136098,35409.0882203491,True,n100_g10_e0.1,12
350,1,3,0.00256224272370443,8.33217972264007,0.112604852096857,35318.3118916367,True,n100_g10_e0.1,13
92,1,3,0.00252806660233285,10,0.100147480527087,35889.3486504401,True,n100_g10_e0.1,14
213,1,3,0.00248428286888935,10,0.0754801070748851,35164.7088109244,True,n100_g10_e0.1,15
96,1,3,0.0024892862265738,9.60600402714807,0.0743867227637912,35018.6604698472,True,n100_g10_e0.1,16
350,1,3,0.00252138702750558,8.70471665280043,0.112660445657984,34850.3995490633,True,n100_g10_e0.1,17
228,1,3,0.00251339646179256,9.91822867947704,0.0876130137756407,35537.5103967419,True,n100_g10_e0.1,18
255,1,3,0.00244263489572197,10,0.094731950337159,34408.8675390309,True,n100_g10_e0.1,19
386,1,3,0.00251999520415472,8.88626170940218,0.116097760888568,35062.5983233236,True,n100_g10_e0.1,1
402,1,3,0.00250627044560336,9.67167140420974,0.163277902880329,35254.4276121833,True,n100_g10_e0.1,20
82,1,3,0.00243765140174946,10,0.111199573877258,34345.8828017438,True,n100_g10_e0.1,21
265,1,3,0.0026393834661893,8.14193145625031,0.163168439844304,36457.4999568877,True,n100_g10_e0.1,22
209,1,3,0.00248891040422604,10,0.0597745240350146,35204.3036751994,True,n100_g10_e0.1,23
157,1,3,0.002647235112345,7.36642136720094,0.158087425763461,35885.5215899136,True,n100_g10_e0.1,24
154,1,3,0.00244939823930321,10,0.111864958166141,34509.1597723123,True,n100_g10_e0.1,25
482,1,3,0.0024597212376026,10,0.126423550625636,34712.0090813544,True,n100_g10_e0.1,26
442,1,3,0.00247360388963693,10,0.110897751763789,34909.9661920118,True,n100_g10_e0.1,27
118,1,3,0.00252023536527258,10,0.0825094812993081,35751.0385946606,True,n100_g10_e0.1,28
447,1,3,0.00256081541123293,10,0.0977389312004157,36470.0423474841,True,n100_g10_e0.1,29
498,1,3,0.00254444101355095,10,0.113970941587847,36126.8676673682,True,n100_g10_e0.1,2
126,1,3,0.00259214031384483,8.12587326174295,0.119319940496804,35676.2024560148,True,n100_g10_e0.1,30
134,1,3,0.00258205188940427,8.6534610919573,0.147064319015199,35832.5784375731,True,n100_g10_e0.1,31
59,1,3,0.00247075616595605,10,0.121107695063137,34867.4183457742,True,n100_g10_e0.1,32
362,1,3,0.00247395991805144,10,0.0873762170377564,34907.5718456044,True,n100_g10_e0.1,33
98,1,3,0.00249247004851427,10,0.0742857485911704,35255.7798470055,True,n100_g10_e0.1,34
256,1,3,0.00248784250598307,10,0.103551668501225,35202.9801147573,True,n100_g10_e0.1,35
165,1,3,0.00250350498715495,10,0.123448940956613,35451.738208107,True,n100_g10_e0.1,36
40,1,3,0.00251631973020362,10,0.067589172445474,35701.4760221154,True,n100_g10_e0.1,37
348,1,3,0.00246541668827347,10,0.10491744170577,34810.4270941648,True,n100_g10_e0.1,38
15,1,3,0.00250742060801004,10,0.0623904590828422,35505.9138436675,True,n100_g10_e0.1,39
265,1,3,0.00254292130427836,9.5877847592096,0.110123889528591,35790.4239303162,True,n100_g10_e0.1,3
282,1,3,0.0025000033451615,7.98879844642605,0.159990325559241,33992.4010229686,True,n100_g10_e0.1,40
465,1,3,0.00250338639442542,9.97177505899217,0.100443268283021,35427.8139800331,True,n100_g10_e0.1,41
396,1,3,0.00254425937414789,8.73011414346699,0.155352636741266,35217.6474411127,True,n100_g10_e0.1,42
54,1,3,0.0024821470636193,10,0.100213055831822,35109.6020544062,True,n100_g10_e0.1,43
27,1,3,0.00248926632083289,10,0.102883482801413,35232.0745554749,True,n100_g10_e0.1,44
262,1,3,0.00263483920360872,7.63975814421623,0.157708545495638,35927.5465092243,True,n100_g10_e0.1,45
124,1,3,0.00251275685966755,9.13992054661269,0.113145708510962,35088.0233844232,True,n100_g10_e0.1,46
454,1,3,0.0026019696119975,7.97891933684418,0.163469981912444,35701.2158128747,True,n100_g10_e0.1,47
80,1,3,0.00248641865002741,10,0.082010203826772,35155.4449259492,True,n100_g10_e0.1,48
453,1,3,0.00252561757241576,9.19830443771498,0.11190747708713,35283.3012152836,True,n100_g10_e0.1,49
186,1,3,0.00251010717906779,8.80970832735358,0.102438977768615,34834.9949609007,True,n100_g10_e0.1,4
416,1,3,0.00247965530225711,10,0.0835116404807576,35055.5370385473,True,n100_g10_e0.1,50
98,1,3,0.00248748652783836,10,0.123024358779701,35191.5422250784,True,n100_g10_e0.1,51
5,1,3,0.00252130325916653,10,0.110897470593839,35808.2694413211,True,n100_g10_e0.1,52
127,1,3,0.00273194268598971,6.20762108354364,0.213783750989306,35956.4247803566,True,n100_g10_e0.1,53
73,1,3,0.00260819741552058,8.38062357627923,0.137325452664353,36104.9565422726,True,n100_g10_e0.1,54
487,1,3,0.00254052539341226,10,0.122839024132205,36075.8037925783,True,n100_g10_e0.1,55
171,1,3,0.00252023534867991,10,0.0882098050358897,35686.4302665876,True,n100_g10_e0.1,56
68,1,3,0.00251881152537069,10,0.0990491521730575,35745.3421782253,True,n100_g10_e0.1,57
429,1,3,0.00247609566898112,10,0.136585921620607,34989.9130711609,True,n100_g10_e0.1,58
101,1,3,0.00256524913443391,8.58082246105538,0.149780973321525,35490.5373746467,True,n100_g10_e0.1,59
133,1,3,0.00248463881849177,10,0.125456036059312,35119.1469410126,True,n100_g10_e0.1,5
422,1,3,0.00255387864210447,8.08270709253766,0.13113461165677,34987.7250940286,True,n100_g10_e0.1,60
108,1,3,0.00259688106880409,8.31797416850891,0.148957803747859,35834.5069877878,True,n100_g10_e0.1,61
272,1,3,0.00258290842228561,8.52733413398883,0.136219924674855,35786.9166136175,True,n100_g10_e0.1,62
196,1,3,0.00252136005447221,9.5309166645693,0.146708792551498,35422.141800801,True,n100_g10_e0.1,63
19,1,3,0.0024675524770375,10,0.0921322915197615,34826.9139070127,True,n100_g10_e0.1,64
426,1,3,0.00253589784192513,10,0.0938399246145088,36076.1509709934,True,n100_g10_e0.1,65
56,1,3,0.00249816550546439,10,0.0600191225011908,35424.5970395054,True,n100_g10_e0.1,66
24,1,3,0.00252379501729079,10,0.0911714506587624,35845.9503195535,True,n100_g10_e0.1,67
282,1,3,0.00247467178592036,10,0.0772336992410932,34970.8892949709,True,n100_g10_e0.1,68
385,1,3,0.00249211409286922,10,0.0850613954930023,35252.4052290265,True,n100_g10_e0.1,69
12,1,3,0.00255158071626553,9.79447592065749,0.119170734310208,36071.9354671994,True,n100_g10_e0.1,6
236,1,3,0.00263303690991972,8.45054753573983,0.143968133440277,36609.8726699855,True,n100_g10_e0.1,70
17,1,3,0.00254948181974431,9.14084221678171,0.131900517088685,35644.5499187196,True,n100_g10_e0.1,71
472,1,3,0.00250015325021646,9.16758846206972,0.123088674457144,34808.7517242005,True,n100_g10_e0.1,72
205,1,3,0.0025668668366919,10,0.105200803972437,36526.7480261414,True,n100_g10_e0.1,73
31,1,3,0.00253091432380995,10,0.0804133998643545,36029.6789786896,True,n100_g10_e0.1,74
455,1,3,0.00249424988748818,10,0.0808412919128022,35327.2590946481,True,n100_g10_e0.1,75
204,1,3,0.00255409575707739,8.97208461004078,0.110685419713623,35622.5797353821,True,n100_g10_e0.1,76
30,1,3,0.00247858740589131,10,0.0629783192247762,35046.0487258039,True,n100_g10_e0.1,77
113,1,3,0.002492826021078,10,0.144290223056918,35265.5641148853,True,n100_g10_e0.1,78
382,1,3,0.00252877853388842,10,0.0910689605919179,35864.2313924362,True,n100_g10_e0.1,79
51,1,3,0.00247825340211926,9.87200151978898,0.13106824651998,34885.5210478865,True,n100_g10_e0.1,7
88,1,3,0.00260955831059254,7.31572729646487,0.203517094988191,35186.2787217793,True,n100_g10_e0.1,80
225,1,3,0.00254053071610126,9.01261524593188,0.155985006280014,35416.2277702079,True,n100_g10_e0.1,81
346,1,3,0.00250492883873156,10,0.105644243954594,35373.206193084,True,n100_g10_e0.1,82
10,1,3,0.00247716355393865,10,0.1119175231548,34972.3200633151,True,n100_g10_e0.1,83
319,1,3,0.00255404476978796,9.98982493233836,0.0877926041976299,36341.619088539,True,n100_g10_e0.1,84
125,1,3,0.00250635271074021,10,0.0858382111973114,35544.9018934698,True,n100_g10_e0.1,85
303,1,3,0.00248570671482701,10,0.111316808026256,35157.86951463,True,n100_g10_e0.1,86
398,1,3,0.00254194925023504,10,0.0780661320217474,36209.8116478801,True,n100_g10_e0.1,87
104,1,3,0.00247894337248427,10,0.138347088282154,35004.1448026519,True,n100_g10_e0.1,88
10,1,3,0.00253340608496655,10,0.120479379493525,35912.2915474216,True,n100_g10_e0.1,89
164,1,3,0.0025494168653119,9.90713550436498,0.0761076176373563,36130.0048490767,True,n100_g10_e0.1,8
456,1,3,0.00247823145619989,10,0.118161955727875,35034.3192058112,True,n100_g10_e0.1,90
451,1,3,0.00251586229904303,8.83702920582853,0.0896650466604367,34948.3431831927,True,n100_g10_e0.1,91
49,1,3,0.0024960297268704,10,0.111596542932916,35310.506781936,True,n100_g10_e0.1,92
75,1,3,0.00259472837745063,8.69578501437612,0.14308137473864,36123.5708913811,True,n100_g10_e0.1,93
116,1,3,0.00252966134816617,8.29373164525567,0.146551133251986,34683.2202813544,True,n100_g10_e0.1,94
191,1,3,0.00247227872594003,9.76493275291668,0.101458082121599,34795.9430225106,True,n100_g10_e0.1,95
361,1,3,0.00249958936725441,10,0.0872610727287192,35383.6815228612,True,n100_g10_e0.1,96
221,1,3,0.00250101323707832,10,0.0971717071799433,35443.6990410367,True,n100_g10_e0.1,97
199,1,3,0.00251845554711179,10,0.134121056845572,35663.9257555174,True,n100_g10_e0.1,98
51,1,3,0.00262743009713417,7.22718427426294,0.149655899275818,35407.9564470498,True,n100_g10_e0.1,99
349,1,3,0.00246206719150375,9.76071703904709,0.142178336771656,34487.5444874623,True,n100_g10_e0.1,9
