1119, 646, 480, 388, 330, 283, 255, 262, 232, 227, 220, 227, 259, 246, 289, 328, 339, 398, 486
1158, 644, 457, 366, 322, 297, 248, 229, 251, 230, 209, 243, 234, 252, 273, 304, 336, 446, 467
1157, 643, 448, 350, 294, 263, 262, 258, 215, 224, 218, 250, 251, 262, 271, 321, 359, 423, 519
1209, 647, 454, 362, 284, 273, 261, 256, 236, 227, 243, 223, 269, 252, 271, 303, 366, 415, 532
1158, 609, 473, 366, 310, 318, 274, 264, 237, 232, 242, 260, 266, 251, 301, 290, 347, 372, 557
1178, 637, 489, 373, 296, 301, 265, 254, 223, 268, 250, 252, 235, 258, 289, 341, 335, 380, 522
1187, 632, 457, 353, 320, 291, 275, 230, 269, 213, 234, 242, 259, 244, 299, 321, 368, 403, 540
1176, 604, 459, 382, 320, 278, 267, 246, 235, 217, 240, 251, 240, 287, 288, 353, 370, 387, 480
1182, 669, 462, 341, 345, 279, 235, 256, 201, 250, 247, 224, 247, 256, 285, 312, 357, 418, 510
1156, 606, 434, 361, 321, 261, 273, 219, 234, 233, 218, 240, 238, 254, 274, 308, 381, 416, 529
1132, 630, 445, 365, 316, 305, 255, 255, 243, 244, 260, 249, 230, 265, 251, 347, 368, 378, 515
1147, 638, 466, 371, 327, 293, 263, 233, 235, 218, 241, 234, 260, 257, 281, 291, 327, 386, 491
1134, 684, 447, 345, 309, 301, 269, 256, 259, 240, 248, 238, 238, 279, 292, 316, 341, 393, 518
1175, 638, 419, 398, 303, 289, 289, 270, 245, 234, 240, 230, 249, 268, 282, 301, 368, 386, 511
1132, 641, 429, 354, 337, 277, 240, 259, 245, 220, 251, 242, 249, 275, 281, 303, 369, 394, 539
1146, 625, 460, 366, 326, 274, 245, 236, 203, 238, 231, 223, 261, 277, 306, 291, 347, 389, 488
1226, 653, 476, 369, 293, 278, 245, 259, 237, 233, 254, 223, 221, 287, 258, 317, 364, 409, 522
1215, 648, 465, 366, 327, 288, 243, 235, 228, 236, 233, 226, 249, 263, 304, 275, 351, 384, 482
1233, 641, 443, 322, 331, 270, 271, 248, 226, 220, 264, 235, 266, 265, 288, 299, 346, 409, 513
1166, 653, 461, 367, 292, 237, 253, 239, 243, 226, 254, 222, 282, 261, 300, 302, 320, 390, 484
1176, 624, 469, 359, 294, 269, 268, 258, 243, 234, 227, 243, 241, 271, 260, 320, 362, 402, 481
1202, 663, 479, 360, 304, 311, 280, 241, 262, 240, 235, 230, 260, 268, 270, 329, 364, 374, 551
1176, 610, 408, 359, 341, 322, 265, 282, 221, 224, 238, 243, 251, 269, 273, 326, 350, 407, 509
1134, 607, 430, 366, 306, 279, 245, 253, 259, 220, 238, 248, 260, 287, 301, 292, 329, 401, 485
1198, 650, 475, 397, 300, 266, 251, 252, 243, 252, 250, 250, 258, 273, 284, 310, 349, 432, 521
1272, 627, 483, 355, 281, 269, 252, 245, 218, 265, 222, 237, 259, 268, 286, 324, 308, 424, 515
1185, 664, 452, 351, 288, 291, 249, 242, 233, 218, 225, 262, 241, 275, 282, 309, 337, 421, 482
1163, 626, 452, 409, 343, 282, 261, 226, 241, 245, 267, 243, 232, 244, 273, 322, 357, 397, 485
1192, 642, 433, 352, 330, 264, 259, 254, 245, 254, 216, 235, 228, 258, 311, 295, 327, 405, 463
1150, 646, 450, 323, 288, 255, 250, 256, 246, 258, 229, 258, 236, 266, 280, 295, 340, 425, 552
1162, 664, 462, 381, 323, 282, 249, 249, 210, 264, 223, 250, 237, 270, 295, 309, 373, 411, 490
1145, 566, 437, 380, 327, 304, 269, 248, 229, 241, 226, 259, 232, 271, 269, 324, 314, 413, 546
1162, 610, 436, 324, 303, 284, 300, 275, 250, 225, 240, 231, 260, 256, 275, 294, 364, 414, 532
1116, 637, 469, 353, 289, 265, 246, 275, 227, 246, 238, 266, 254, 279, 285, 352, 344, 421, 475
1144, 623, 459, 334, 299, 273, 273, 234, 240, 235, 221, 223, 261, 276, 298, 313, 349, 402, 502
1233, 657, 429, 381, 328, 279, 254, 269, 245, 250, 255, 236, 227, 254, 310, 279, 371, 400, 517
1178, 675, 491, 354, 292, 274, 269, 260, 239, 256, 218, 226, 246, 238, 266, 302, 331, 425, 501
1181, 629, 433, 340, 286, 273, 236, 244, 235, 220, 253, 235, 286, 271, 275, 293, 365, 425, 503
1274, 667, 427, 347, 308, 253, 266, 259, 232, 254, 235, 234, 266, 275, 278, 281, 353, 421, 511
1131, 618, 466, 348, 265, 280, 237, 246, 219, 237, 239, 255, 233, 283, 299, 286, 372, 432, 518
1154, 632, 453, 374, 328, 294, 269, 237, 226, 236, 235, 247, 268, 244, 321, 294, 344, 452, 509
1182, 598, 435, 359, 295, 273, 245, 259, 242, 231, 195, 225, 250, 287, 286, 319, 351, 419, 511
1179, 655, 429, 366, 322, 307, 261, 254, 234, 205, 212, 255, 259, 250, 280, 307, 335, 364, 473
1142, 628, 481, 378, 321, 249, 297, 242, 229, 199, 237, 202, 258, 272, 278, 337, 347, 404, 511
1200, 630, 421, 374, 336, 270, 273, 247, 254, 270, 232, 243, 245, 261, 310, 315, 330, 404, 533
1119, 590, 472, 355, 313, 282, 265, 245, 243, 248, 252, 214, 278, 235, 281, 302, 351, 386, 489
1137, 647, 482, 343, 328, 273, 265, 265, 198, 214, 250, 231, 230, 239, 273, 318, 337, 393, 500
1168, 679, 435, 333, 315, 276, 278, 241, 245, 228, 257, 223, 249, 276, 293, 286, 331, 419, 490
1178, 642, 462, 385, 318, 305, 261, 233, 223, 218, 217, 228, 266, 252, 271, 300, 355, 397, 515
1163, 593, 454, 370, 313, 306, 279, 231, 232, 242, 233, 233, 246, 271, 272, 328, 358, 419, 532
1162, 641, 453, 347, 329, 294, 265, 273, 272, 232, 215, 274, 251, 274, 244, 301, 319, 408, 480
1183, 575, 441, 395, 333, 284, 271, 215, 252, 207, 206, 249, 263, 277, 282, 294, 358, 418, 526
